timestamp,iso_time,TimeSampling,bmsVolts,bmsTemp,bmsCurrent,bmsSOC,engineTemp,ECUBattV,speed,RPM,throttle,steering,HyStatus,Gear,RawBrake,imuAx,imuAy,imuAz,imuGx,imuGy,imuGz,susp1Raw,susp2Raw,susp3Raw,susp4Raw,rpmPa15,rpmPb3,rpmPb5,rpmPb8,vescRpmLeft,vescRpmRight,apps1,apps2,pedal,duty,leftMotor,rightMotor
1777977888150,2026-05-05T10:44:48.150Z,32767,49,56,67,57,67,13,51,4306,26,-54,1,3,419,-42,-47,-100,-337,-372,-324,-100,34,8,-115,60,89,102,129,879,957,1053,1081,27,33,-58,-7
1777977888260,2026-05-05T10:44:48.260Z,32767,49,53,54,53,65,13,52,3082,20,-63,1,3,248,-41,-44,-97,-356,-349,-359,-85,86,170,296,12,52,69,150,718,1333,938,1073,30,35,-71,-3
1777977888368,2026-05-05T10:44:48.368Z,32767,48,50,54,44,58,12,41,2594,15,-65,1,3,140,-45,-44,-104,-337,-383,-367,151,45,-59,404,91,105,147,172,1204,1420,1198,1230,38,46,24,6
1777977888477,2026-05-05T10:44:48.477Z,32767,48,46,24,43,48,12,41,3060,18,-69,1,3,329,-49,-45,-92,-390,-365,-358,141,102,304,157,107,167,176,199,1157,1399,1567,1682,49,52,72,76
1777977888585,2026-05-05T10:44:48.585Z,32767,46,47,23,37,47,12,35,1953,8,-83,1,3,76,-46,-49,-102,-389,-364,-380,54,100,266,561,187,194,227,273,1520,1810,1748,1996,53,50,63,149
1777977888694,2026-05-05T10:44:48.694Z,32767,45,44,8,36,39,12,30,1754,8,-76,1,3,166,-47,-53,-95,-374,-322,-355,182,195,417,404,203,171,301,345,1535,2081,1691,2084,55,62,177,237
1777977888803,2026-05-05T10:44:48.803Z,32767,46,36,-18,34,44,12,20,1529,3,-91,1,3,-27,-53,-46,-99,-370,-347,-304,205,411,497,584,203,249,308,370,1902,2313,2029,2212,56,68,154,263
1777977888911,2026-05-05T10:44:48.911Z,32767,45,39,-29,30,31,12,8,512,7,-95,1,3,-133,-47,-46,-88,-307,-320,-286,373,655,558,909,267,261,375,384,2117,2268,2081,2402,66,65,270,290
1777977889020,2026-05-05T10:44:49.020Z,32767,44,31,-36,26,34,12,11,757,6,-91,1,3,43,-50,-46,-90,-320,-274,-270,462,685,1003,898,329,380,394,439,2336,2716,2574,2628,65,75,287,296
1777977889127,2026-05-05T10:44:49.127Z,32767,44,34,-55,17,29,12,0,-49,4,-93,1,3,-70,-50,-48,-89,-327,-267,-275,896,893,1194,1063,317,388,470,487,2879,2774,2649,2958,69,73,302,339
1777977889236,2026-05-05T10:44:49.236Z,32767,42,30,-64,20,29,12,7,-8,1,-95,1,3,182,-50,-40,-93,-261,-248,-260,716,944,1270,1463,372,433,538,540,2897,3490,2712,2783,80,86,346,408
1777977889344,2026-05-05T10:44:49.344Z,32767,41,24,-78,14,22,12,1,97,1,-90,1,3,286,-47,-43,-70,-270,-248,-175,952,1377,1521,1571,453,474,560,612,3064,3663,2951,3157,81,84,411,378
1777977889454,2026-05-05T10:44:49.454Z,32767,41,27,-70,12,24,11,-5,416,4,-105,1,3,72,-43,-42,-67,-238,-235,-170,1131,1515,1669,1991,512,541,646,644,3475,3716,3014,3228,82,94,403,482
1777977889562,2026-05-05T10:44:49.562Z,32767,41,25,-84,9,24,11,-1,-254,2,-93,1,3,268,-43,-32,-61,-220,-164,-126,1555,1557,1832,2047,583,573,620,678,3692,3974,3220,3302,93,89,459,421
1777977889671,2026-05-05T10:44:49.671Z,32767,41,22,-87,12,21,11,6,422,-2,-83,1,3,522,-34,-35,-60,-156,-139,-126,1502,1834,1803,2003,569,643,711,760,3698,4007,3451,3550,92,92,424,511
1777977889779,2026-05-05T10:44:49.779Z,32767,39,20,-99,10,19,11,-3,493,2,-86,1,3,425,-30,-25,-55,-122,-107,-100,1769,2100,2023,2259,648,694,735,808,3970,4208,3451,3655,95,100,529,540
1777977889887,2026-05-05T10:44:49.887Z,32767,39,19,-110,7,21,12,1,356,7,-80,1,3,519,-29,-22,-30,-104,-75,-57,1997,2213,2330,2782,645,751,744,791,4190,4643,3546,3931,92,95,498,482
1777977889995,2026-05-05T10:44:49.995Z,32767,39,22,-108,6,17,11,-1,276,8,-87,1,3,735,-22,-15,-32,-95,-40,-11,2082,2384,2622,2977,787,738,791,831,4308,4673,3683,3742,102,99,490,468
1777977890103,2026-05-05T10:44:50.103Z,32767,39,20,-86,8,26,12,0,1025,11,-76,1,3,1153,-23,-17,-20,-61,14,4,2411,2762,2782,2982,810,870,810,873,4553,4523,3928,4083,99,96,534,484
1777977890212,2026-05-05T10:44:50.212Z,32767,39,22,-90,15,20,12,15,1386,14,-61,1,4,1224,-18,-9,-17,-34,53,58,2496,2626,2867,2978,856,908,899,968,4757,4717,3983,3832,101,103,447,436
1777977890321,2026-05-05T10:44:50.321Z,32767,39,17,-92,9,25,12,18,1681,20,-62,1,4,1488,-7,-1,-5,29,40,127,2744,3093,3286,3201,873,940,928,932,4697,4883,3785,4034,101,100,452,446
1777977890431,2026-05-05T10:44:50.431Z,32767,39,22,-89,15,32,12,18,2152,24,-53,1,4,1467,-5,3,6,61,105,159,3043,3087,3194,3274,889,889,929,992,4904,4795,3819,3970,104,101,479,501
1777977890539,2026-05-05T10:44:50.539Z,32767,40,22,-70,18,26,12,19,3410,21,-34,1,4,1911,3,9,11,116,128,179,3106,3149,3469,3518,892,975,926,936,5187,5155,4105,4144,98,97,490,479
1777977890648,2026-05-05T10:44:50.648Z,32767,40,21,-90,15,29,12,36,3019,26,-37,1,4,1907,9,12,29,170,178,188,3473,3370,3540,3709,993,949,958,980,5226,5165,4118,3988,95,94,453,361
1777977890758,2026-05-05T10:44:50.758Z,32767,40,27,-65,23,33,12,40,3964,31,-27,1,4,2122,9,19,44,167,226,248,3576,3420,3507,3962,1008,933,1032,1044,5130,4969,3916,3796,94,93,389,377
1777977890867,2026-05-05T10:44:50.867Z,32767,40,25,-61,30,37,12,48,4860,39,-9,1,4,2401,13,18,40,202,199,290,3610,3525,3646,3830,1029,1025,992,1044,5073,5017,4015,3873,93,86,330,360
1777977890975,2026-05-05T10:44:50.975Z,32767,41,26,-51,31,48,12,46,4824,42,5,1,4,2506,21,22,64,245,259,256,3694,3790,3803,3984,1022,952,975,952,4977,4903,3984,3537,88,83,370,303
1777977891084,2026-05-05T10:44:51.084Z,32767,42,32,-41,29,55,13,54,5239,46,15,1,4,2703,19,32,67,284,288,281,3613,3837,3876,3902,1047,1033,979,976,4731,4690,3918,3554,83,79,302,242
1777977891192,2026-05-05T10:44:51.192Z,32767,42,34,-19,34,59,13,62,6863,52,27,1,4,2863,28,35,75,311,285,305,3873,4083,3958,4094,1002,1038,1009,948,4595,4472,3752,3425,85,80,278,217
1777977891301,2026-05-05T10:44:51.301Z,32767,43,33,2,41,59,13,67,7641,57,39,1,4,3127,31,37,73,270,301,338,3784,3842,3944,4168,971,1014,950,965,4441,4591,3595,3408,76,78,242,211
1777977891410,2026-05-05T10:44:51.410Z,32767,43,40,19,50,66,13,85,7615,68,31,1,4,3414,39,41,82,323,351,311,4095,4003,3884,3966,997,971,909,977,4285,4542,3405,3317,74,69,199,71
1777977891518,2026-05-05T10:44:51.518Z,32767,45,38,9,47,72,13,91,8684,66,41,1,4,3485,37,43,90,301,320,363,3812,4027,4122,3946,985,976,967,944,4234,4001,3054,2965,69,63,142,33
1777977891627,2026-05-05T10:44:51.627Z,32767,45,45,40,51,74,13,97,9190,70,57,1,4,3573,42,45,87,377,390,368,4052,3814,4024,3799,972,892,923,898,4377,4237,3102,2775,63,64,118,6
1777977891736,2026-05-05T10:44:51.736Z,32767,45,48,64,61,82,13,106,10149,79,70,1,4,3729,39,50,106,331,345,372,3837,4084,3939,3829,931,951,888,861,4034,3810,3041,2664,60,61,29,-72
1777977891844,2026-05-05T10:44:51.844Z,32767,47,50,74,61,84,14,115,10096,83,63,1,4,3683,50,49,107,388,349,326,4094,3757,3661,3871,881,857,804,753,3639,3442,2852,2324,56,53,-15,-125
1777977891952,2026-05-05T10:44:51.952Z,32767,47,52,90,63,91,14,111,10302,87,83,1,4,3805,52,44,103,345,330,352,4074,3941,3831,3656,855,791,758,728,3552,3476,2395,2138,49,45,-113,-129
1777977892063,2026-05-05T10:44:52.063Z,32767,47,56,85,72,90,14,128,11533,93,89,1,4,3869,53,52,102,361,378,371,3910,3571,3734,3614,865,776,734,760,3290,3301,2252,1931,42,43,-126,-202
1777977892171,2026-05-05T10:44:52.171Z,32767,48,59,99,78,96,14,134,11639,89,90,1,4,3850,51,45,97,373,306,292,3880,3433,3551,3204,827,784,719,650,3242,2775,2036,1881,37,36,-225,-184
1777977892280,2026-05-05T10:44:52.280Z,32767,50,60,112,80,101,14,130,11623,92,99,1,4,4178,49,44,98,314,349,311,3589,3570,3534,3210,804,674,628,634,3033,2541,2076,1738,37,36,-214,-249
1777977892388,2026-05-05T10:44:52.388Z,32767,50,62,144,80,108,14,143,12384,97,104,0,5,4063,51,46,88,323,323,306,3545,3478,3292,2962,665,658,602,619,2550,2544,1587,1532,33,26,-288,-344
1777977892497,2026-05-05T10:44:52.497Z,32767,51,68,155,88,107,14,147,12475,94,95,0,5,4098,48,50,93,308,281,267,3424,3131,3164,2909,642,604,576,522,2185,2240,1430,1113,24,26,-329,-345
1777977892606,2026-05-05T10:44:52.606Z,32767,52,69,150,89,110,14,146,13203,99,92,0,5,3758,45,50,88,306,233,271,3356,2926,3006,2551,632,526,567,433,2311,1627,1403,1278,27,24,-346,-342
1777977892715,2026-05-05T10:44:52.715Z,32767,52,74,164,92,114,14,152,12817,99,107,0,5,4011,41,39,72,240,230,221,3154,2663,2819,2663,526,553,436,413,2092,1801,937,832,19,13,-392,-368
1777977892825,2026-05-05T10:44:52.825Z,32767,52,72,169,93,113,14,150,13086,103,101,0,5,3866,47,36,74,244,250,215,3013,2505,2330,2110,534,478,441,384,1741,1498,842,742,19,10,-419,-452
1777977892933,2026-05-05T10:44:52.933Z,32767,54,77,186,100,121,15,143,12707,100,87,0,5,3873,36,42,62,227,195,167,2476,2432,2427,1940,487,373,366,363,1628,1174,620,798,13,6,-434,-455
1777977893042,2026-05-05T10:44:53.042Z,32767,54,75,184,102,118,15,152,12834,101,94,0,5,3778,33,30,52,217,137,115,2474,2251,2004,1752,463,378,348,235,975,1079,705,391,7,5,-506,-453
1777977893151,2026-05-05T10:44:53.151Z,32767,54,77,193,99,124,14,146,13143,93,82,0,5,3524,36,29,49,174,127,83,2259,2033,1780,1781,416,364,287,202,726,844,440,374,2,0,-507,-496
1777977893260,2026-05-05T10:44:53.260Z,32767,54,80,191,99,116,14,150,13176,97,86,0,5,3362,25,25,38,138,70,55,1960,1903,1880,1585,306,232,200,218,626,452,239,301,7,3,-469,-492
1777977893369,2026-05-05T10:44:53.369Z,32767,55,79,204,103,124,14,140,12719,92,89,0,5,3220,24,18,26,104,67,14,1981,1629,1612,1185,291,205,197,114,643,393,204,5,4,0,-467,-513
1777977893479,2026-05-05T10:44:53.479Z,32767,54,77,197,99,117,14,137,11565,88,71,0,5,3067,20,18,31,61,-15,-37,1570,1597,1220,1049,185,161,120,85,278,519,295,-20,-1,2,-456,-455
1777977893588,2026-05-05T10:44:53.588Z,32767,55,78,191,102,120,14,145,12036,91,66,0,5,3027,20,12,16,-7,-6,-28,1405,1242,1104,990,222,167,101,73,429,11,258,-64,-1,0,-467,-484
1777977893698,2026-05-05T10:44:53.698Z,32767,55,81,198,96,113,14,132,10927,79,56,0,5,2680,15,8,11,12,-40,-98,1131,1132,863,838,126,110,53,102,-2,-98,-23,43,3,4,-538,-437
1777977893808,2026-05-05T10:44:53.808Z,32767,54,80,187,100,108,14,138,10957,82,45,0,5,2486,8,4,-5,-66,-89,-150,1214,966,840,456,109,111,65,2,-106,27,32,126,-1,0,-512,-427
1777977893917,2026-05-05T10:44:53.917Z,32767,54,76,193,97,115,14,129,10640,77,45,0,5,2194,-2,-6,-20,-79,-113,-167,1088,606,631,653,42,46,32,49,-6,11,-147,-155,4,-2,-447,-432
1777977894024,2026-05-05T10:44:54.024Z,32767,55,76,168,91,107,14,123,9840,68,27,0,5,2206,0,-11,-30,-105,-191,-216,704,806,558,526,64,49,38,43,-55,125,-90,52,5,7,-439,-434
1777977894131,2026-05-05T10:44:54.131Z,32767,54,74,185,87,108,14,113,9025,68,17,0,5,2079,-9,-16,-36,-189,-203,-208,649,513,349,177,57,11,-35,-30,184,24,50,241,4,7,-442,-384
1777977894239,2026-05-05T10:44:54.239Z,32767,53,73,172,84,104,14,106,8282,60,16,0,5,1812,-7,-19,-44,-190,-205,-254,663,232,198,68,54,-15,-25,20,-200,67,17,-6,3,7,-409,-401
1777977894348,2026-05-05T10:44:54.348Z,32767,54,74,146,85,95,14,97,8254,55,13,0,5,1319,-18,-26,-58,-235,-282,-294,201,325,123,245,-3,-7,17,24,44,310,50,186,13,8,-325,-350
1777977894457,2026-05-05T10:44:54.457Z,32767,52,72,124,82,87,14,95,7183,48,-3,0,5,1222,-18,-24,-68,-262,-300,-306,259,109,-86,-135,33,28,-42,-12,165,401,212,242,10,17,-321,-234
1777977894565,2026-05-05T10:44:54.565Z,32767,52,66,134,76,86,13,83,6866,46,-7,1,6,1067,-26,-30,-72,-244,-281,-328,309,35,-76,195,37,-10,5,-13,394,101,149,562,13,15,-248,-248
1777977894674,2026-05-05T10:44:54.674Z,32767,52,66,127,69,79,13,72,6335,41,-32,1,6,861,-33,-38,-85,-289,-287,-328,292,201,-42,-2,17,57,18,85,362,184,527,731,20,25,-237,-190
1777977894782,2026-05-05T10:44:54.782Z,32767,50,64,90,69,81,13,63,5935,35,-40,1,6,848,-38,-41,-91,-296,-355,-372,-40,201,130,-32,42,39,46,53,433,499,773,692,21,27,-147,-164
1777977894892,2026-05-05T10:44:54.892Z,32767,50,59,85,64,73,13,70,4491,35,-53,1,6,696,-39,-41,-83,-345,-318,-380,115,-181,-66,6,47,21,70,103,612,777,900,1098,29,34,-91,-60
1777977895000,2026-05-05T10:44:55.000Z,32767,49,59,64,56,66,13,54,3640,30,-49,1,6,321,-44,-47,-96,-368,-386,-327,-22,88,-106,82,40,18,71,119,550,1127,957,898,35,37,-69,7
1777977895108,2026-05-05T10:44:55.108Z,32767,49,55,57,50,65,12,53,3242,24,-64,1,6,245,-38,-44,-93,-355,-388,-360,-135,-50,67,187,101,84,140,175,918,1271,1217,1383,34,38,-51,12
1777977895217,2026-05-05T10:44:55.217Z,32767,48,53,45,44,60,13,41,3078,20,-64,1,6,246,-45,-48,-100,-347,-325,-369,127,15,0,166,96,150,128,165,1139,1167,1451,1535,37,44,-40,42
1777977895324,2026-05-05T10:44:55.324Z,32767,48,49,17,43,51,12,36,2301,16,-75,1,6,319,-45,-49,-89,-381,-330,-345,-27,230,121,344,156,103,144,184,1411,1762,1503,1476,47,54,84,78
1777977895432,2026-05-05T10:44:55.432Z,32767,46,45,25,41,51,12,36,2319,11,-91,1,6,106,-44,-45,-96,-354,-366,-312,137,121,528,262,181,139,242,250,1752,1623,1476,1816,47,54,65,159
1777977895542,2026-05-05T10:44:55.542Z,32767,45,44,-4,37,48,12,20,1912,13,-83,1,6,-131,-46,-46,-95,-381,-379,-299,220,216,508,628,184,184,252,295,1921,2149,2019,2034,52,60,198,162
1777977895649,2026-05-05T10:44:55.649Z,32767,46,36,-15,30,41,12,21,794,8,-88,1,6,108,-52,-52,-90,-356,-327,-313,419,512,634,584,200,293,308,359,1959,2158,1863,2407,59,60,187,266
1777977895759,2026-05-05T10:44:55.759Z,32767,45,36,-33,27,33,12,8,1365,2,-99,1,6,-126,-48,-48,-102,-332,-309,-288,645,596,544,922,303,328,332,433,2355,2610,2228,2305,62,68,253,327
1777977895869,2026-05-05T10:44:55.869Z,32767,44,33,-30,23,29,12,4,680,5,-89,1,6,-97,-45,-43,-97,-298,-277,-278,455,882,860,963,338,365,427,505,2429,3016,2302,2522,73,77,330,303
1777977895975,2026-05-05T10:44:55.975Z,32767,44,29,-39,18,32,12,5,37,0,-102,1,6,91,-45,-51,-82,-293,-258,-247,647,788,881,1120,318,432,505,498,2566,3075,2679,2948,69,80,287,365
1777977896083,2026-05-05T10:44:56.083Z,32767,43,27,-55,16,26,12,4,-399,-4,-108,1,6,242,-49,-43,-86,-295,-226,-215,882,1258,1408,1500,382,466,488,583,3189,3218,2755,3052,83,78,316,399
1777977896192,2026-05-05T10:44:56.192Z,32767,42,26,-76,16,26,12,5,469,-4,-93,1,6,74,-42,-44,-83,-258,-206,-210,901,1383,1444,1771,443,540,575,602,3097,3577,2820,3116,82,83,383,412
1777977896301,2026-05-05T10:44:56.301Z,32767,41,25,-93,13,26,12,-6,-160,1,-102,1,6,224,-46,-41,-79,-198,-191,-140,1079,1465,1612,1968,513,575,647,612,3616,3706,3123,3382,91,94,414,441
1777977896409,2026-05-05T10:44:56.409Z,32767,40,25,-97,14,18,12,-1,-293,1,-86,1,6,211,-35,-31,-68,-173,-142,-114,1342,1628,1695,2102,520,617,645,724,3986,4103,3505,3385,91,90,495,473
1777977896518,2026-05-05T10:44:56.518Z,32767,41,22,-79,12,15,11,-6,389,5,-95,1,6,351,-32,-30,-48,-183,-133,-87,1477,2034,2123,2108,577,629,749,765,4127,4249,3279,3716,88,90,479,497
1777977896626,2026-05-05T10:44:56.626Z,32767,40,23,-91,8,22,11,0,-26,3,-87,1,6,732,-34,-29,-41,-120,-102,-43,2022,2098,2375,2391,682,658,711,788,4324,4116,3775,3538,98,100,482,468
1777977896735,2026-05-05T10:44:56.735Z,32767,40,19,-84,10,17,12,-2,855,7,-78,1,0,789,-23,-23,-44,-133,-43,-30,2003,2378,2631,2763,656,707,824,832,4307,4697,3652,3615,94,94,472,506
1777977896844,2026-05-05T10:44:56.844Z,32767,39,17,-109,7,18,12,-1,197,5,-78,1,0,776,-23,-14,-22,-42,-23,27,2343,2344,2713,2984,754,802,809,884,4238,4763,3842,4018,93,97,511,488
1777977896952,2026-05-05T10:44:56.952Z,32767,39,17,-105,13,27,12,10,693,15,-79,1,0,1117,-19,-17,-13,-25,29,53,2432,2434,2721,3162,793,791,894,900,4632,4634,3681,3737,101,95,511,451
1777977897062,2026-05-05T10:44:57.062Z,32767,39,20,-103,13,22,12,10,2033,12,-60,1,0,1302,-17,-5,-18,-2,25,101,2595,2975,3112,3151,795,836,897,974,4674,5050,4082,3924,100,104,522,534
1777977897172,2026-05-05T10:44:57.172Z,32767,40,20,-82,10,26,12,16,1580,14,-46,1,0,1477,-4,-8,10,73,113,130,2712,3131,3080,3181,911,934,917,945,5080,5074,4110,4193,96,100,453,460
1777977897279,2026-05-05T10:44:57.279Z,32767,40,18,-85,18,26,12,23,1847,18,-39,1,0,1698,-2,5,13,46,94,168,2839,2969,3501,3371,863,964,948,970,4931,5139,3832,4082,94,102,471,434
1777977897388,2026-05-05T10:44:57.388Z,32767,40,24,-84,20,36,12,30,3526,23,-33,1,0,1695,0,2,23,131,137,156,3291,3195,3461,3544,898,917,974,962,4971,5050,3977,3976,102,93,403,388
1777977897497,2026-05-05T10:44:57.497Z,32767,39,20,-65,18,36,12,31,2918,32,-25,1,0,2227,4,13,37,167,189,179,3421,3470,3476,3697,961,926,1003,945,4805,4964,3932,3958,93,96,446,393
1777977897606,2026-05-05T10:44:57.606Z,32767,40,26,-72,24,38,12,41,3872,34,-9,1,0,2040,10,12,37,166,243,208,3463,3488,3669,3604,975,1004,973,1026,4882,5131,3790,3938,98,90,425,323
1777977897714,2026-05-05T10:44:57.714Z,32767,40,24,-61,30,45,12,45,5219,37,-3,1,0,2267,16,24,49,227,219,227,3657,3799,3668,3726,1033,990,1026,1037,5150,4810,4036,3878,92,90,358,281
1777977897824,2026-05-05T10:44:57.824Z,32767,42,31,-39,29,42,12,60,5858,41,9,1,0,2625,20,26,48,220,294,300,3642,3989,3850,4003,992,954,974,1016,4718,4713,3621,3876,85,81,339,328
1777977897932,2026-05-05T10:44:57.932Z,32767,42,31,-28,32,48,13,64,5559,48,7,1,0,2997,21,29,64,233,309,281,3677,3773,4001,4141,1026,972,1026,982,4659,4943,3752,3453,88,82,303,298
1777977898041,2026-05-05T10:44:58.041Z,32767,43,33,-11,36,55,13,64,6610,57,27,1,0,3061,26,29,72,274,296,338,3885,3853,4050,4153,1010,950,984,952,4826,4847,3448,3368,86,76,205,209
1777977898149,2026-05-05T10:44:58.149Z,32767,42,35,-13,45,58,13,72,7643,63,39,1,0,3305,33,38,72,340,341,349,3803,3991,4079,3881,1011,985,998,988,4409,4505,3338,3492,77,73,233,195
1777977898258,2026-05-05T10:44:58.258Z,32767,44,41,2,44,62,13,76,8253,61,31,1,0,3371,34,40,92,321,371,340,3974,3896,4042,3971,989,1015,968,920,4441,4274,3379,3017,76,73,166,126
1777977898366,2026-05-05T10:44:58.366Z,32767,44,39,30,48,69,13,90,8713,65,46,1,0,3291,38,38,93,366,317,391,4139,4175,4136,4021,978,948,960,893,4293,4014,3070,2819,68,65,104,103
