timestamp,iso_time,TimeSampling,bmsVolts,bmsTemp,bmsCurrent,bmsSOC,engineTemp,ECUBattV,speed,RPM,throttle,steering,HyStatus,Gear,RawBrake,imuAx,imuAy,imuAz,imuGx,imuGy,imuGz,susp1Raw,susp2Raw,susp3Raw,susp4Raw,rpmPa15,rpmPb3,rpmPb5,rpmPb8,vescRpmLeft,vescRpmRight,apps1,apps2,pedal,duty,leftMotor,rightMotor
1777979171782,2026-05-05T11:06:11.782Z,1300,840.8,54,50.2,96.3,99,14.4,119,11354,90,30.8,1,0,759,5.632,5.849,2.198,68,48,1.7,1846,1550,1340,1289,215,151,157,144,618,165,348,278,4,-2,-450,-450
1777979171893,2026-05-05T11:06:11.893Z,1400,836,56,48.4,102,100,14.2,110,11166,90,26.8,1,0,766,4.215,3.412,3.321,0,-3,-7.8,1626,1447,1268,962,164,188,138,138,478,189,64,77,3,-2,-523,-537
1777979172002,2026-05-05T11:06:12.002Z,1500,834.6,55,50,96.2,99,14.3,106,10549,88,24.3,1,0,637,4.483,1.772,0.944,-4,-54,-11.8,1310,1129,1035,968,149,95,97,106,449,183,-26,162,-4,0,-500,-498
1777979172111,2026-05-05T11:06:12.111Z,1600,834.5,56,50.1,97.2,100,14.3,106,10154,76,26.5,1,0,641,3.242,-0.767,-2.241,-87,-106,-15.1,1082,994,773,746,162,49,77,-3,158,-172,196,-120,1,3,-469,-496
1777979172220,2026-05-05T11:06:12.220Z,1700,837.7,54,49.4,92.4,97,14,99,9277,71,20.4,1,0,559,-0.811,-0.61,-3.482,-104,-124,-21.5,812,583,517,551,122,39,-3,31,171,182,3,-32,3,6,-508,-443
1777979172331,2026-05-05T11:06:12.331Z,1800,835.5,54,45.7,88.4,97,14.1,95,9261,72,17.4,1,0,568,0.438,-2.503,-4.75,-108,-191,-30.6,902,767,292,466,56,19,69,31,-206,-81,199,9,-2,0,-452,-410
1777979172441,2026-05-05T11:06:12.441Z,1900,829.5,55,45,83.3,96,14,89,8820,69,9.7,1,0,458,-3.269,-4.316,-6.304,-166,-212,-32.6,654,486,438,395,28,46,-9,35,-26,60,176,208,2,7,-439,-363
1777979172550,2026-05-05T11:06:12.550Z,2000,836.2,54,41.8,83.9,94,13.8,82,7522,58,7.9,1,1,385,-3.221,-3.861,-6.906,-217,-196,-37.8,441,422,404,181,-7,15,-7,39,142,57,228,252,0,5,-379,-319
1777979172658,2026-05-05T11:06:12.658Z,2100,833.1,51,42.4,83.4,92,13.8,76,7625,54,1.1,1,1,356,-3.906,-7.368,-7.639,-235,-213,-42.1,445,197,210,138,-19,29,-37,30,-98,167,58,296,5,8,-327,-266
1777979172767,2026-05-05T11:06:12.767Z,2200,826.9,51,40,78.4,93,13.6,71,6626,55,-1.2,1,1,339,-6.813,-7.326,-10.39,-225,-269,-38.2,98,172,165,231,31,44,-45,49,283,47,235,512,15,11,-345,-273
1777979172873,2026-05-05T11:06:12.873Z,2300,824.5,50,36.8,72.5,90,13.4,64,6796,50,-2.9,1,1,281,-7.545,-9.182,-8.927,-253,-309,-48.4,45,43,17,90,31,-20,-9,9,245,390,206,631,16,23,-295,-229
1777979172982,2026-05-05T11:06:12.982Z,2400,816.4,48,35.7,68.1,90,13.4,65,5655,39,-7.1,1,1,266,-9.06,-9.623,-9.99,-287,-342,-43.4,-10,227,7,-47,11,-11,-17,41,470,250,297,512,22,20,-255,-227
1777979173091,2026-05-05T11:06:13.091Z,2500,810.8,47,30.9,58.8,88,13.2,60,5512,39,-15.9,1,1,194,-8.947,-10.587,-11.756,-314,-353,-50.7,119,82,-199,128,54,10,75,71,521,786,754,854,17,22,-208,-179
1777979173201,2026-05-05T11:06:13.201Z,2600,806.8,48,29.2,61.9,86,13.2,51,3959,35,-16.6,1,1,138,-11.418,-12.282,-12.108,-360,-308,-50.9,13,12,-65,-136,0,44,46,118,722,869,857,1070,25,34,-97,-50
1777979173310,2026-05-05T11:06:13.310Z,2700,804.6,45,27.8,47.2,85,12.9,38,3329,24,-22.9,1,1,173,-12.568,-14.156,-13.244,-328,-337,-45.6,111,-21,20,242,20,58,39,140,515,858,937,949,27,36,-101,-63
1777979173420,2026-05-05T11:06:13.420Z,2800,798.3,45,26.7,47.4,81,12.8,35,3897,21,-31.6,1,1,55,-12.968,-12.866,-13.265,-345,-333,-46.3,-141,65,-55,221,57,52,103,194,733,1051,1118,1302,39,42,-75,-41
1777979173530,2026-05-05T11:06:13.530Z,2900,793.1,43,25.8,37.3,81,12.8,30,2543,18,-31.9,1,1,95,-13.15,-13.782,-14.802,-384,-377,-47.5,-157,100,127,325,78,71,125,176,1064,1221,1210,1357,39,44,-33,39
1777979173637,2026-05-05T11:06:13.637Z,3000,780.7,41,23.5,41.8,79,12.5,33,2722,12,-33,1,1,75,-12.614,-15.555,-13.752,-332,-331,-47.7,-96,65,296,286,109,182,200,250,1126,1454,1502,1762,48,54,52,127
1777979173745,2026-05-05T11:06:13.745Z,3100,776.4,40,17.7,32.7,78,12.6,29,2468,13,-36.2,1,1,-10,-15.663,-15.943,-16.029,-369,-344,-44.1,267,81,410,632,115,187,202,283,1776,1745,1825,1897,49,55,108,161
1777979173852,2026-05-05T11:06:13.852Z,3200,771.6,40,14.8,30,76,12.4,15,1278,13,-35,1,1,0,-15.956,-14.485,-13.999,-389,-329,-51.1,382,517,363,733,141,235,307,332,1614,2094,1875,2027,55,61,148,210
1777979173963,2026-05-05T11:06:13.963Z,3300,766.6,38,14.6,25.6,76,12.3,17,965,10,-42.7,1,1,-43,-15.154,-15.024,-15.207,-312,-359,-43.2,423,483,559,653,197,238,318,377,2226,2377,2222,2052,56,69,198,231
1777979174071,2026-05-05T11:06:14.071Z,3400,757.7,37,13.9,18.9,73,12.3,8,856,5,-43.8,1,1,17,-15.214,-14.291,-14.324,-365,-312,-40.3,349,419,700,1059,224,361,408,416,2427,2645,2409,2490,64,74,244,268
1777979174178,2026-05-05T11:06:14.178Z,3500,754.7,35,10.7,18.7,74,12.1,2,246,6,-41.3,1,1,6,-15.838,-13.749,-13.795,-319,-326,-36.8,510,867,782,913,321,377,378,450,2580,3015,2231,2566,73,77,268,322
1777979174288,2026-05-05T11:06:14.288Z,3600,750,34,9.3,10.7,73,12.2,4,171,-2,-44.4,1,1,-6,-13.637,-14.757,-13.131,-285,-264,-34.4,592,1039,906,1155,354,454,440,532,2962,3238,2469,2769,78,76,373,392
1777979174395,2026-05-05T11:06:14.395Z,3700,740.1,33,7.8,7.1,73,12,8,-27,-4,-46.9,1,1,-4,-13.031,-13.114,-13.005,-290,-260,-32.5,1013,879,1285,1273,371,463,473,509,3083,3513,2725,3120,81,79,322,347
1777979174505,2026-05-05T11:06:14.505Z,3800,744,32,2.8,10,72,12.1,2,58,1,-44.8,1,1,52,-12.244,-12.416,-11.503,-235,-235,-27.8,936,1263,1456,1627,468,470,575,620,3288,3649,2916,3256,79,85,354,445
1777979174615,2026-05-05T11:06:14.615Z,3900,733.5,31,1.4,1.7,69,12,4,-71,2,-43.5,1,1,50,-11.736,-11.156,-11.729,-200,-179,-25.3,1391,1450,1822,1742,496,584,574,622,3670,3568,3046,3179,89,86,407,459
1777979174724,2026-05-05T11:06:14.724Z,4000,734.6,31,4.1,1.9,71,11.9,0,-276,-3,-44.5,1,2,95,-10.049,-11.742,-10.409,-169,-137,-20.3,1255,1444,1883,1913,563,652,660,653,3740,4182,3385,3371,91,93,409,421
1777979174832,2026-05-05T11:06:14.832Z,4100,731.4,32,1.8,-0.5,70,12.1,-3,675,3,-44.5,1,2,149,-10.277,-7.964,-8.508,-199,-137,-16.5,1589,1940,2157,2326,578,631,728,734,3747,4111,3588,3389,92,95,481,524
1777979174941,2026-05-05T11:06:14.941Z,4200,724.6,31,1.5,-3.7,69,12,-1,408,2,-41.1,1,2,105,-9.635,-8.554,-7.37,-103,-102,-13.8,1676,2044,2232,2231,632,746,783,747,4372,4398,3406,3889,93,98,506,526
1777979175050,2026-05-05T11:06:15.050Z,4300,723.9,31,1.8,-1.6,70,12.1,3,965,1,-38,1,2,146,-9.103,-7.076,-4.271,-98,-88,-4.5,1949,2057,2484,2569,700,739,749,811,4302,4383,3734,3856,101,93,509,540
1777979175159,2026-05-05T11:06:15.159Z,4400,720.3,31,-0.1,1.2,70,11.9,6,971,7,-34.7,1,2,203,-8.267,-5.616,-3.695,-45,-1,-3.5,2354,2377,2429,2741,793,803,848,856,4295,4397,3881,3783,97,94,485,494
1777979175268,2026-05-05T11:06:15.268Z,4500,723.4,30,-0.4,-2.7,71,11.9,5,591,6,-28.4,1,2,269,-6.356,-3.555,-3.634,-19,-27,6.6,2454,2505,2661,3166,763,829,865,887,4669,4652,3767,3821,101,103,480,518
1777979175378,2026-05-05T11:06:15.378Z,4600,723.5,29,1.8,5,71,12,5,1812,16,-30.5,1,2,339,-3.432,-1.934,-0.571,-23,23,10,2487,2780,2990,3102,816,825,917,876,4927,4884,4089,4077,100,102,531,476
1777979175488,2026-05-05T11:06:15.488Z,4700,716.2,29,2.6,4.7,71,12,11,2241,16,-22.7,1,2,367,-1.944,-0.932,-0.837,9,67,20.3,2643,3177,2993,3247,872,900,888,944,4750,5112,3956,3915,97,102,469,482
1777979175597,2026-05-05T11:06:15.597Z,4800,724.3,30,1,2.2,73,12.1,12,2672,25,-17.4,1,2,448,-2.279,-0.046,1.538,80,132,24.3,2904,3015,3194,3384,884,969,941,961,5163,4842,4108,4026,96,101,435,404
1777979175706,2026-05-05T11:06:15.706Z,4900,728.4,32,0.4,6.5,72,12.3,19,2146,23,-12.2,1,2,510,0.476,2.23,3.141,112,181,26.2,3153,3504,3527,3725,969,955,924,987,4981,4771,3923,4177,98,97,439,452
1777979175814,2026-05-05T11:06:15.814Z,5000,726.3,31,2.7,8.2,75,12.5,30,2678,28,-15.4,1,2,478,0.678,2.915,3.921,132,146,28,3464,3384,3732,3780,976,1009,1007,954,5071,4990,4004,4072,101,98,441,387
1777979175921,2026-05-05T11:06:15.921Z,5100,722.4,32,3.4,12.6,76,12.5,32,3815,33,-4.8,1,2,579,2.085,4.278,5.68,198,233,34.4,3530,3564,3793,3914,979,1004,1043,974,4823,4928,4028,3919,94,88,442,361
1777979176031,2026-05-05T11:06:16.031Z,5200,730.1,32,9.7,17.2,75,12.5,43,4607,42,-0.2,1,2,632,5.52,6.761,8.187,233,239,38.2,3745,3895,3969,4027,947,1037,959,951,4891,5172,3697,3861,97,90,327,336
1777979176141,2026-05-05T11:06:16.141Z,5300,731,35,7.9,19.2,78,12.7,49,4541,46,2.7,1,2,704,5.98,6.554,8.918,224,252,41.8,3711,3828,4025,3882,1023,983,968,1007,4768,5077,3707,3582,88,88,380,244
1777979176250,2026-05-05T11:06:16.250Z,5400,732.5,35,11.7,30.7,80,12.7,53,5678,47,7.2,1,2,668,8.045,8.854,8.963,230,274,42.7,3619,3852,4122,3869,962,949,986,999,5006,4839,3884,3713,83,79,335,245
1777979176359,2026-05-05T11:06:16.359Z,5500,746.1,37,12.5,34.2,80,12.9,56,6660,58,7.9,1,2,788,8.263,10.727,9.92,281,318,48.4,3821,3979,3835,4040,1045,1031,971,969,4585,4779,3746,3504,80,79,294,191
1777979176468,2026-05-05T11:06:16.468Z,5600,748.2,36,15.4,33.7,81,13.2,63,7224,61,12.8,1,2,770,9.668,10.839,12.88,317,300,48.2,4030,4029,4013,4145,973,937,940,926,4479,4406,3655,3305,81,78,217,126
1777979176577,2026-05-05T11:06:16.577Z,5700,749.8,39,15.5,37.2,85,13.2,67,6833,66,19.9,1,2,869,11.16,12.687,12.371,290,327,48.4,3868,4062,3902,4025,1020,943,942,888,4652,4549,3491,3101,72,75,207,113
1777979176688,2026-05-05T11:06:16.688Z,5800,755.3,39,21.4,42.2,85,13.3,73,7690,66,22.1,1,2,910,12.294,13.221,13.079,326,325,51.5,4068,4050,3869,3988,994,987,885,907,4229,4125,2993,3028,74,61,155,103
1777979176797,2026-05-05T11:06:16.797Z,5900,762.1,40,20.8,50.3,87,13.6,80,8181,74,23.9,1,2,933,11.963,13.554,13.365,372,368,53.4,3947,3951,3865,3841,963,941,924,915,4239,4154,3122,2667,63,57,24,-11
1777979176908,2026-05-05T11:06:16.908Z,6000,767.4,42,25.3,57.8,87,13.6,80,8684,77,33.3,1,3,978,14.376,14.124,13.276,349,339,54.7,4000,3979,3695,3731,927,902,863,854,3736,3944,2941,2553,61,58,57,-21
1777979177017,2026-05-05T11:06:17.017Z,6100,777.9,42,27.1,58.4,91,13.6,83,9569,80,34.5,1,3,922,13.706,14.298,13.474,350,356,49.3,4079,3930,3631,3654,902,910,876,777,3687,3357,2764,2269,54,53,-8,-115
1777979177127,2026-05-05T11:06:17.127Z,6200,781.7,45,31.3,65.8,91,13.9,93,10095,83,38.2,1,3,971,14.995,15.703,14.852,357,362,50.4,3904,3611,3541,3621,887,868,759,712,3632,3050,2477,2186,47,47,-47,-155
1777979177235,2026-05-05T11:06:17.235Z,6300,787.8,46,31,68.5,94,13.9,98,10205,89,38.5,1,3,1044,13.268,14.525,14.959,336,339,44.1,3794,3682,3539,3494,797,841,704,699,3300,3297,2094,2206,44,40,-155,-207
1777979177343,2026-05-05T11:06:17.343Z,6400,793.1,47,36.2,72.6,95,13.9,100,10259,93,37.5,1,3,1047,13.718,15.622,13.425,342,319,48.3,3522,3577,3331,3339,791,795,669,644,3230,2674,2104,1677,37,32,-166,-260
1777979177452,2026-05-05T11:06:17.452Z,6500,798.9,48,39.5,80,95,14.2,105,10885,91,42.9,1,3,988,14.582,13.706,13.066,314,346,41.2,3685,3456,3238,3133,789,713,621,604,2741,2527,1790,1662,37,27,-253,-228
1777979177560,2026-05-05T11:06:17.560Z,6600,809.5,49,40,80.1,96,14.3,115,11614,93,43.6,1,3,979,13.278,15.064,14.073,310,342,42.8,3590,3336,3189,2802,689,648,629,563,2368,2293,1849,1342,32,23,-239,-348
1777979177669,2026-05-05T11:06:17.669Z,6700,810.3,51,43.3,88.7,98,14.2,119,11949,100,40.6,1,3,1020,13.75,14.438,13.996,322,252,32.6,3411,3085,3199,2937,616,563,515,554,2118,1840,1519,1329,27,19,-282,-315
1777979177778,2026-05-05T11:06:17.778Z,6800,819.8,51,44.1,94,99,14.4,118,12308,94,41,1,3,972,14.9,12.298,13.666,261,274,31.8,3216,3033,2806,2768,604,560,529,432,2242,1751,1365,1243,23,19,-345,-432
1777979177888,2026-05-05T11:06:17.888Z,6900,822.5,52,46.6,93.5,98,14.5,115,12276,104,42.7,1,3,966,14.52,12.661,10.429,260,253,28.3,2924,2896,2649,2280,575,542,508,365,1611,1603,1176,958,14,14,-384,-448
1777979177996,2026-05-05T11:06:17.996Z,7000,823.8,54,43.7,98.3,99,14.4,122,11983,104,46.2,1,3,958,11.839,11.208,10.7,242,226,26.1,2990,2827,2501,2193,551,501,435,383,1596,1499,765,935,11,12,-371,-442
1777979178105,2026-05-05T11:06:18.105Z,7100,832.2,52,47.9,99.6,99,14.5,123,11572,96,41.1,1,3,963,12.392,9.669,9.31,215,175,24.2,2747,2469,2052,2141,503,422,336,309,1143,1259,588,749,12,9,-439,-506
1777979178214,2026-05-05T11:06:18.214Z,7200,826.6,54,47.3,101.6,100,14.6,117,12145,97,42.6,1,3,958,9.707,9.682,9.509,170,158,17.2,2583,2434,2022,1830,434,334,310,304,906,1067,733,353,4,3,-457,-428
1777979178322,2026-05-05T11:06:18.322Z,7300,839.6,55,50.8,103.7,100,14.5,122,12003,99,37.1,1,3,894,8.885,8.683,6.505,170,107,8.2,2059,2183,1851,1715,345,282,309,231,969,760,603,424,7,7,-492,-531
1777979178431,2026-05-05T11:06:18.431Z,7400,833.1,55,49.5,97.8,99,14.5,115,12207,93,39.5,1,3,854,9.507,6.012,7.252,138,92,10.9,2218,2025,1620,1473,337,276,201,225,759,687,527,253,5,6,-496,-534
1777979178541,2026-05-05T11:06:18.541Z,7500,843.1,55,48,99.8,101,14.5,118,11451,97,31.6,1,3,839,6.88,5.324,4.598,110,59,-1,1663,1558,1612,1121,293,250,166,152,820,594,268,-12,4,1,-469,-536
1777979178650,2026-05-05T11:06:18.650Z,7600,841.2,55,50.8,100,99,14.5,115,11097,88,35.8,1,3,795,5.866,4.876,4.47,18,7,-4.9,1818,1578,1185,1261,200,226,124,98,637,352,211,-28,-3,0,-466,-515
1777979178759,2026-05-05T11:06:18.759Z,7700,834.1,55,48.4,100.7,101,14.3,105,10579,83,33.6,1,3,767,5.632,1.896,2.155,-23,-37,-6.5,1331,1238,1237,879,142,111,104,57,156,43,27,-115,-1,0,-490,-486
1777979178868,2026-05-05T11:06:18.868Z,7800,834.2,55,49.1,94.9,98,14.3,106,9851,84,24,1,3,676,2.666,0.852,0.207,-59,-33,-12.4,1446,1228,933,602,131,74,44,66,132,284,-85,97,0,2,-454,-451
1777979178976,2026-05-05T11:06:18.976Z,7900,842.1,55,49.7,91.9,99,14.1,104,10476,76,21.6,1,3,658,0.624,0.388,-0.153,-82,-72,-16.7,1152,1002,655,553,136,89,108,78,289,187,98,-165,2,5,-432,-435
1777979179085,2026-05-05T11:06:19.085Z,8000,833.7,56,48.8,93.1,98,14,102,9612,72,20.7,0,4,588,-0.5,0.246,-2.111,-113,-97,-26.2,820,736,767,411,57,83,15,-23,158,2,77,-145,0,5,-500,-437
1777979179194,2026-05-05T11:06:19.194Z,8100,835.8,54,44.9,93.3,97,14.1,97,9449,66,16.8,0,4,525,-0.04,-1.751,-5.396,-166,-197,-26,565,447,457,384,28,0,10,-29,-71,-10,-155,56,0,4,-426,-429
1777979179305,2026-05-05T11:06:19.305Z,8200,830.9,52,45.4,84.5,94,13.8,91,8284,64,13.8,0,4,498,-1.763,-5.288,-4.256,-132,-180,-32.5,401,381,254,374,14,12,-29,48,-235,31,184,231,2,7,-440,-339
1777979179412,2026-05-05T11:06:19.412Z,8300,829.6,54,45.8,83.2,95,13.8,86,7729,62,9.5,0,4,464,-4.209,-6.204,-6.032,-202,-205,-39,286,213,405,274,55,24,14,39,-183,213,53,59,9,4,-335,-298
1777979179523,2026-05-05T11:06:19.523Z,8400,827.5,51,43.1,76.9,93,13.8,76,7771,60,-1,0,4,373,-4.132,-5.91,-7.105,-238,-244,-39.2,539,78,32,145,50,38,-45,-20,-146,71,92,83,3,13,-385,-352
1777979179632,2026-05-05T11:06:19.632Z,8500,829.6,52,39.1,72.2,91,13.7,69,7079,49,-6.9,0,4,301,-6.026,-8.106,-8.006,-239,-288,-39.4,268,350,276,90,-34,-37,-12,15,-68,-19,283,322,12,17,-274,-314
1777979179740,2026-05-05T11:06:19.740Z,8600,815.2,51,39.9,75.4,91,13.4,68,6706,43,-5.5,0,4,266,-7.515,-9.539,-9.992,-270,-290,-40.6,272,46,45,124,-26,5,59,43,147,542,236,309,14,21,-271,-245
1777979179849,2026-05-05T11:06:19.849Z,8700,816.8,48,36.2,70.6,88,13.3,63,5892,40,-8.5,0,4,193,-8.59,-9.244,-12.621,-291,-287,-47.2,-15,187,-3,-186,18,6,66,37,450,368,626,645,21,24,-215,-218
1777979179959,2026-05-05T11:06:19.959Z,8800,812.2,48,34.1,61,86,13.2,60,4375,35,-14.7,0,4,225,-9.721,-10.327,-11.037,-328,-313,-48.6,222,-171,-18,-8,1,62,28,86,537,759,559,825,21,31,-167,-155
1777979180068,2026-05-05T11:06:20.068Z,8900,805.2,48,29.2,57.1,86,13.1,50,3950,28,-24.1,0,4,178,-12.501,-12.271,-13.663,-325,-338,-53.9,135,20,-8,1,43,26,55,48,397,576,890,945,29,34,-117,-36
1777979180175,2026-05-05T11:06:20.175Z,9000,797.5,45,27.8,46.4,84,12.9,40,3884,23,-20.9,0,4,94,-10.946,-11.778,-12.795,-369,-359,-46.7,3,195,-118,-97,46,65,91,144,956,1024,819,981,28,37,-124,-52
1777979180284,2026-05-05T11:06:20.284Z,9100,788.5,44,25.1,46.3,82,12.8,36,3411,26,-26.2,0,4,131,-13.967,-12.7,-14.68,-349,-348,-46.2,-29,-19,21,296,21,128,163,183,868,1107,1104,1313,38,42,3,9
1777979180393,2026-05-05T11:06:20.393Z,9200,783.6,42,21.3,45.9,80,12.6,31,2526,16,-30.6,0,4,91,-12.756,-13.159,-14.123,-344,-366,-46.4,70,28,-26,278,118,148,130,214,1223,1148,1147,1459,42,51,32,94
1777979180501,2026-05-05T11:06:20.501Z,9300,780.4,40,21.9,40.3,78,12.6,26,2199,13,-37.8,0,4,5,-14.294,-15.631,-15.354,-372,-368,-45.5,39,4,329,463,101,109,162,205,1610,1750,1496,1642,49,51,64,95
1777979180611,2026-05-05T11:06:20.611Z,9400,781,40,20.4,34.9,77,12.6,22,2335,13,-40.6,0,4,4,-15.572,-14.416,-14.846,-386,-369,-43,109,79,274,277,145,195,234,291,1833,1877,1527,1764,52,54,112,171
1777979180719,2026-05-05T11:06:20.719Z,9500,772.4,38,14.1,28,78,12.5,15,1611,7,-42,0,4,-35,-16.045,-15.867,-13.184,-382,-318,-49.2,369,461,409,653,239,280,266,325,2086,2013,1937,2020,59,56,137,187
1777979180828,2026-05-05T11:06:20.828Z,9600,768.2,39,11.7,23.2,76,12.3,13,1341,7,-37,0,4,-47,-13.376,-13.33,-13.057,-307,-350,-40.5,171,315,539,820,278,307,313,375,2123,2410,2113,2360,58,61,212,238
1777979180936,2026-05-05T11:06:20.936Z,9700,756.1,36,10.8,13.8,75,12.2,4,687,5,-43.2,0,4,-22,-13.403,-13.073,-13.869,-341,-295,-43.3,624,686,712,916,299,307,406,369,2521,2800,2102,2639,63,69,270,331
1777979181044,2026-05-05T11:06:21.044Z,9800,755.5,36,11.3,19.7,74,12.1,12,492,0,-46.3,0,4,-5,-15.721,-14.111,-13.819,-323,-303,-33.7,805,809,1019,1251,299,363,439,502,2493,2591,2661,2830,66,76,262,319
1777979181151,2026-05-05T11:06:21.151Z,9900,743.1,35,6.2,11.8,73,12.1,4,12,-3,-45.4,0,4,55,-15.5,-12.583,-14.079,-315,-308,-35.4,657,861,1140,1344,397,404,428,485,2810,3111,2532,2808,79,78,305,405
