timestamp,iso_time,TimeSampling,bmsVolts,bmsTemp,bmsCurrent,bmsSOC,engineTemp,ECUBattV,speed,RPM,throttle,steering,HyStatus,Gear,RawBrake,imuAx,imuAy,imuAz,imuGx,imuGy,imuGz,susp1Raw,susp2Raw,susp3Raw,susp4Raw,rpmPa15,rpmPb3,rpmPb5,rpmPb8,vescRpmLeft,vescRpmRight,apps1,apps2,pedal,duty,leftMotor,rightMotor
1777951316945,2026-05-05T03:21:56.945Z,17700,40,22,-56,28,41,12,45,3990,36,-9,1,1,2190,12,13,35,185,222,264,3404,3530,3919,3716,935,958,969,1043,4985,5165,4051,3697,98,95,349,327
1777951317054,2026-05-05T03:21:57.054Z,17800,41,30,-58,24,41,12,55,4759,39,-3,1,1,2395,20,23,61,213,278,276,3570,3749,3690,3749,972,978,1042,1027,5085,4869,3880,3824,90,84,325,340
1777951317163,2026-05-05T03:21:57.163Z,17900,41,27,-44,28,49,12,53,5370,51,7,1,1,2488,17,27,60,228,294,316,3740,3813,3774,3772,1014,977,964,1009,5116,4594,3873,3614,89,83,275,272
1777951317271,2026-05-05T03:21:57.271Z,18000,43,34,-38,37,52,13,57,6428,48,7,0,2,2928,22,26,68,288,306,331,3987,3929,3823,3857,965,1029,991,975,4619,4810,3797,3657,89,78,251,208
1777951317379,2026-05-05T03:21:57.379Z,18100,42,32,-5,38,57,13,77,6699,55,20,0,2,2990,29,32,72,318,346,312,3947,3902,3929,4035,1015,984,957,948,4824,4511,3536,3515,79,73,193,214
1777951317488,2026-05-05T03:21:57.488Z,18200,44,39,-5,47,59,13,85,6885,66,41,0,2,3227,32,39,82,289,343,360,4007,4078,4104,3886,1017,1021,957,937,4458,4442,3537,3355,79,71,210,185
1777951317599,2026-05-05T03:21:57.599Z,18300,43,40,-1,44,70,13,90,7795,66,51,0,2,3250,34,38,94,351,314,327,3970,3932,4085,3883,996,1005,953,912,4247,4139,3091,3242,75,72,144,139
1777951317708,2026-05-05T03:21:57.708Z,18400,45,40,24,48,73,13,87,8874,74,48,0,2,3639,39,46,85,357,361,382,3899,3835,4147,3965,1014,990,948,935,4053,3911,3163,3034,73,65,47,66
1777951317817,2026-05-05T03:21:57.817Z,18500,45,48,33,56,75,13,98,9860,77,57,0,2,3774,45,41,95,371,367,394,3837,4027,3723,3680,972,932,845,839,4149,3873,2963,2774,68,55,46,38
1777951317925,2026-05-05T03:21:57.925Z,18600,45,49,51,58,79,14,107,9582,83,66,0,2,3843,42,45,100,386,337,346,3787,3742,3938,3652,872,926,880,787,3779,3534,2620,2642,62,58,-48,-50
1777951318034,2026-05-05T03:21:58.034Z,18700,46,51,75,66,84,14,114,10157,83,81,0,2,3692,47,51,99,344,329,355,4093,3776,3695,3723,937,897,867,813,3767,3580,2644,2363,57,45,-95,-143
1777951318143,2026-05-05T03:21:58.143Z,18800,47,51,102,70,96,14,125,10865,87,90,0,2,3883,44,51,94,360,342,354,3821,3759,3744,3417,816,777,821,710,3663,3444,2320,2048,46,39,-85,-169
1777951318252,2026-05-05T03:21:58.252Z,18900,48,55,108,70,97,14,122,11965,94,91,0,2,4050,47,54,94,353,355,307,3707,3731,3398,3323,782,811,739,710,3296,3084,2009,2068,43,42,-189,-206
1777951318361,2026-05-05T03:21:58.361Z,19000,49,60,110,82,103,14,138,11608,89,89,0,2,4077,49,46,94,311,331,345,3482,3641,3475,3080,792,747,681,643,3153,2664,1864,1734,36,38,-196,-292
1777951318470,2026-05-05T03:21:58.470Z,19100,49,62,126,86,99,14,138,11658,97,101,0,2,3978,47,44,91,365,291,287,3395,3438,3257,3295,749,650,601,570,2479,2375,1923,1660,34,31,-263,-259
1777951318579,2026-05-05T03:21:58.579Z,19200,50,62,148,84,106,14,145,12746,98,97,0,2,4189,46,49,97,345,336,312,3330,3368,3247,2915,709,607,569,577,2632,2112,1390,1462,29,22,-283,-332
1777951318687,2026-05-05T03:21:58.687Z,19300,51,66,142,89,106,14,137,12023,94,94,0,2,3895,45,48,87,334,283,248,3358,3225,3140,2594,678,550,564,462,2428,2046,1235,1020,23,24,-329,-325
1777951318796,2026-05-05T03:21:58.796Z,19400,52,71,156,88,117,14,152,13061,96,90,0,2,3929,48,45,90,262,264,249,2987,2985,2606,2682,610,510,479,409,1810,1837,1074,1048,26,17,-337,-410
1777951318905,2026-05-05T03:21:58.905Z,19500,52,73,177,90,113,14,146,13313,98,95,0,2,3898,44,43,86,268,250,231,2918,2628,2631,2225,548,543,447,402,1888,1316,989,863,15,14,-420,-395
1777951319012,2026-05-05T03:21:59.012Z,19600,53,73,179,95,115,14,148,12540,95,95,0,2,3701,41,40,75,255,210,199,2814,2670,2515,2079,519,421,351,341,1389,1435,904,524,15,11,-439,-412
1777951319121,2026-05-05T03:21:59.121Z,19700,53,77,186,99,119,14,156,12344,99,100,0,2,3598,35,32,64,190,163,112,2663,2476,2071,1886,407,380,316,335,1072,1119,591,462,13,3,-455,-492
1777951319229,2026-05-05T03:21:59.229Z,19800,53,77,181,96,122,14,145,12986,93,94,0,2,3485,38,28,53,145,169,77,2262,2065,1786,1841,396,340,286,221,999,630,471,361,5,2,-418,-457
1777951319336,2026-05-05T03:21:59.336Z,19900,55,78,188,95,124,15,154,12575,98,84,0,2,3358,35,32,52,113,76,72,2237,2110,1950,1575,346,273,273,181,1096,915,342,242,3,0,-507,-452
1777951319446,2026-05-05T03:21:59.446Z,20000,54,78,197,104,123,15,154,13142,90,86,1,3,3092,30,23,43,116,83,52,1962,1607,1651,1197,284,206,222,133,803,371,487,187,8,-1,-473,-515
1777951319554,2026-05-05T03:21:59.554Z,20100,55,82,206,97,119,14,146,11617,89,67,1,3,3273,27,16,26,62,28,5,1661,1633,1210,1065,255,206,180,98,494,545,65,157,5,5,-533,-483
1777951319663,2026-05-05T03:21:59.663Z,20200,54,82,206,99,116,14,145,12090,87,62,1,3,2872,18,9,15,40,5,-73,1640,1387,1211,894,211,190,138,139,344,253,198,-38,-3,4,-546,-483
1777951319773,2026-05-05T03:21:59.773Z,20300,54,78,188,99,116,14,135,11354,87,62,1,3,2617,12,14,1,27,-10,-90,1541,1285,1044,962,187,172,97,45,290,-62,84,-149,-1,1,-536,-516
1777951319882,2026-05-05T03:21:59.882Z,20400,55,77,191,97,115,14,128,11163,81,48,1,3,2759,13,4,0,-40,-78,-133,1395,1032,768,543,102,65,86,92,74,46,26,42,0,4,-481,-494
1777951319991,2026-05-05T03:21:59.991Z,20500,54,78,177,98,107,14,128,10292,75,45,1,3,2459,0,0,-15,-76,-118,-120,1144,803,841,356,71,109,9,68,136,214,88,-150,1,2,-455,-502
1777951320100,2026-05-05T03:22:00.100Z,20600,54,78,190,88,111,14,127,9939,76,37,1,3,2341,-2,-4,-18,-142,-134,-160,681,609,500,299,30,20,18,9,-140,204,199,141,-1,-1,-439,-436
1777951320209,2026-05-05T03:22:00.209Z,20700,53,76,166,89,102,14,123,9647,64,29,1,3,1928,-7,-5,-28,-117,-165,-226,854,377,306,144,66,24,2,8,-38,75,-54,-9,1,8,-439,-383
1777951320317,2026-05-05T03:22:00.317Z,20800,54,76,164,91,102,14,116,8845,65,26,1,3,1806,-13,-17,-40,-150,-190,-217,600,286,252,132,55,1,27,-41,-133,168,101,15,7,2,-394,-339
1777951320426,2026-05-05T03:22:00.426Z,20900,53,71,144,80,99,14,109,8707,55,3,1,3,1669,-17,-18,-43,-214,-214,-232,308,233,290,-35,11,38,-1,-28,37,106,111,60,3,6,-392,-312
1777951320535,2026-05-05T03:22:00.535Z,21000,53,70,139,81,88,14,96,7241,51,-5,1,3,1219,-19,-26,-56,-216,-240,-266,268,221,298,230,-26,14,17,-35,32,78,293,294,9,10,-312,-343
1777951320644,2026-05-05T03:22:00.644Z,21100,52,69,122,74,93,14,89,7138,46,-3,1,3,1347,-25,-31,-71,-242,-314,-315,63,231,130,62,-12,14,25,-11,96,360,383,322,14,18,-321,-217
1777951320753,2026-05-05T03:22:00.753Z,21200,52,67,124,70,82,13,80,5855,42,-15,1,3,1009,-32,-33,-69,-251,-276,-303,-59,172,-67,-181,-43,39,60,40,256,446,205,498,14,25,-224,-257
1777951320863,2026-05-05T03:22:00.863Z,21300,51,61,119,65,82,13,71,6224,40,-38,1,3,865,-32,-40,-81,-291,-289,-308,114,144,189,81,48,11,65,-1,205,489,474,613,17,20,-237,-190
1777951320971,2026-05-05T03:22:00.971Z,21400,50,61,84,65,71,13,67,5485,32,-34,1,3,688,-34,-35,-91,-334,-341,-336,-149,134,60,46,5,36,87,79,455,682,804,783,20,33,-195,-107
1777951321081,2026-05-05T03:22:01.081Z,21500,51,56,78,59,72,13,63,4443,32,-57,1,3,496,-41,-44,-93,-306,-353,-345,-169,-83,90,171,-21,86,113,51,553,827,804,1032,26,36,-74,-28
1777951321189,2026-05-05T03:22:01.189Z,21600,50,55,78,56,66,13,51,3683,24,-49,1,3,509,-38,-40,-93,-380,-338,-332,-89,198,-119,-27,68,89,137,175,629,944,958,999,30,39,-95,-23
1777951321298,2026-05-05T03:22:01.298Z,21700,49,51,44,53,64,12,46,3686,17,-70,1,3,288,-48,-44,-90,-328,-372,-372,23,130,53,166,102,65,179,136,895,1424,1214,1350,37,45,-10,-6
1777951321408,2026-05-05T03:22:01.408Z,21800,48,50,25,44,56,12,40,3203,14,-71,1,3,249,-45,-51,-90,-328,-336,-327,143,-84,241,209,49,134,210,163,1031,1494,1312,1431,45,51,73,42
1777951321516,2026-05-05T03:22:01.516Z,21900,47,45,14,37,54,12,35,1756,17,-83,1,3,220,-43,-48,-105,-328,-354,-350,-6,128,156,469,153,174,173,250,1653,1627,1534,1597,45,49,48,92
1777951321625,2026-05-05T03:22:01.625Z,22000,46,44,-1,36,41,12,25,1369,10,-92,1,4,-89,-49,-47,-98,-351,-329,-364,95,471,574,707,199,251,213,298,1648,1890,1796,2039,54,61,130,216
1777951321733,2026-05-05T03:22:01.733Z,22100,45,42,3,34,39,12,25,1694,4,-93,1,4,224,-45,-53,-93,-357,-338,-305,322,520,389,852,199,291,320,347,1780,2350,1867,2264,57,64,139,243
1777951321841,2026-05-05T03:22:01.841Z,22200,45,35,-27,26,40,12,14,1406,9,-99,1,4,-123,-45,-49,-100,-344,-338,-308,320,401,463,809,246,250,346,392,2209,2612,1965,2266,67,71,267,267
1777951321950,2026-05-05T03:22:01.950Z,22300,44,33,-21,21,31,12,12,239,5,-89,1,4,-31,-49,-46,-94,-348,-290,-303,469,464,927,993,243,289,432,403,2181,2687,2172,2495,70,69,234,301
1777951322059,2026-05-05T03:22:02.059Z,22400,43,30,-48,20,28,12,14,817,-1,-93,1,4,209,-51,-43,-96,-285,-257,-233,596,644,968,1129,338,420,448,471,2586,3124,2511,2657,70,81,342,317
1777951322167,2026-05-05T03:22:02.167Z,22500,42,30,-71,18,29,12,12,-58,-3,-104,1,4,1,-45,-49,-91,-300,-232,-225,954,1156,1137,1446,366,406,470,499,2777,3147,2757,3092,71,78,355,409
1777951322276,2026-05-05T03:22:02.276Z,22600,42,31,-63,20,23,12,8,531,0,-97,1,4,-80,-49,-46,-87,-280,-226,-218,878,1340,1166,1457,425,460,547,591,3341,3370,2914,3207,78,81,411,368
1777951322384,2026-05-05T03:22:02.384Z,22700,41,25,-79,14,21,12,1,340,0,-104,1,4,253,-39,-41,-80,-210,-213,-148,1235,1235,1707,1697,526,566,568,651,3439,3417,3000,3392,87,91,399,460
1777951322495,2026-05-05T03:22:02.495Z,22800,40,23,-94,16,20,11,-5,-429,-1,-93,1,4,465,-44,-37,-70,-184,-204,-129,1177,1573,1666,2054,531,631,608,635,3738,3605,3241,3390,86,95,388,486
1777951322604,2026-05-05T03:22:02.604Z,22900,40,22,-102,13,24,12,4,-58,6,-100,1,4,541,-36,-37,-55,-171,-180,-85,1520,1683,2053,2253,595,657,652,695,3794,3955,3189,3671,91,93,423,433
1777951322713,2026-05-05T03:22:02.713Z,23000,40,19,-88,7,20,11,7,123,1,-81,1,4,696,-31,-33,-52,-166,-116,-93,1562,2104,2325,2427,589,648,712,719,4249,4207,3495,3593,90,96,509,525
1777951322822,2026-05-05T03:22:02.822Z,23100,40,22,-108,13,17,11,9,781,7,-95,1,4,817,-30,-27,-44,-112,-110,-53,2019,2006,2196,2685,672,749,789,798,4284,4485,3690,3765,95,102,527,465
1777951322932,2026-05-05T03:22:02.932Z,23200,39,17,-97,11,22,12,6,1148,9,-86,1,4,649,-22,-24,-38,-100,-22,23,2128,2265,2517,2578,735,801,846,865,4431,4637,3626,3781,96,96,505,521
1777951323042,2026-05-05T03:22:03.042Z,23300,40,20,-90,8,25,12,2,1212,9,-80,1,4,825,-20,-18,-32,-54,3,15,2419,2474,2755,2828,721,823,886,848,4559,4608,3880,3884,102,94,549,538
1777951323150,2026-05-05T03:22:03.150Z,23400,40,21,-99,14,18,12,5,756,11,-66,1,4,971,-12,-8,-14,-26,-7,24,2585,2897,2796,2986,827,820,857,920,4820,4782,4089,4098,95,104,521,484
1777951323259,2026-05-05T03:22:03.259Z,23500,39,19,-95,9,19,12,20,1523,18,-53,1,4,1514,-14,-6,-9,19,47,84,2764,2755,3185,3208,867,859,930,979,4847,5109,3938,3817,102,98,535,444
1777951323367,2026-05-05T03:22:03.367Z,23600,39,19,-83,15,22,12,13,2294,18,-56,1,4,1638,-10,0,-1,34,96,162,2925,3127,3082,3534,880,947,900,910,5073,4874,4155,3987,102,99,430,470
1777951323476,2026-05-05T03:22:03.476Z,23700,39,22,-77,19,34,12,25,2228,19,-37,1,4,1868,1,0,8,62,114,169,2934,3398,3496,3580,869,921,953,1010,4820,5000,4088,4087,100,97,481,391
1777951323585,2026-05-05T03:22:03.585Z,23800,40,20,-77,17,34,12,34,3109,24,-34,1,4,1881,1,4,19,121,154,217,3158,3188,3711,3560,906,959,1016,1018,5045,5002,3829,4052,99,97,436,443
1777951323692,2026-05-05T03:22:03.692Z,23900,41,22,-66,17,38,12,30,3786,31,-17,1,4,2065,9,11,33,191,183,252,3469,3490,3448,3824,985,1011,944,992,5168,5003,3866,3767,95,90,453,408
1777951323801,2026-05-05T03:22:03.801Z,24000,41,26,-72,24,44,12,45,4272,38,-3,1,5,2184,15,20,35,202,210,228,3396,3790,3651,3803,990,1014,1039,1033,5044,5083,3776,3999,94,92,379,305
1777951323910,2026-05-05T03:22:03.910Z,24100,42,27,-65,30,47,12,55,4533,47,1,1,5,2348,17,18,59,219,259,288,3556,3571,3743,3881,1009,970,979,1000,5167,4854,3887,3816,94,88,350,268
1777951324018,2026-05-05T03:22:04.018Z,24200,41,27,-48,32,46,12,62,5051,49,9,1,5,2639,18,30,69,273,264,274,3888,3780,3843,4022,989,995,958,1009,4708,4805,3750,3613,90,85,281,301
1777951324127,2026-05-05T03:22:04.127Z,24300,42,31,-20,31,54,13,71,6714,55,19,1,5,2761,30,28,65,285,288,337,3980,4076,3892,4020,952,975,984,962,4893,4920,3541,3586,80,76,223,219
1777951324236,2026-05-05T03:22:04.236Z,24400,43,36,-24,38,59,13,74,6468,60,31,1,5,3069,26,35,69,318,303,366,3760,4121,3814,3970,953,1011,966,982,4705,4519,3383,3245,80,75,267,193
1777951324345,2026-05-05T03:22:04.345Z,24500,44,39,3,49,62,13,75,7622,60,27,1,5,3385,33,34,85,286,297,362,4022,3929,4035,4101,977,1019,991,980,4544,4500,3320,3327,78,71,230,182
1777951324454,2026-05-05T03:22:04.454Z,24600,44,38,25,51,64,13,80,8413,63,40,1,5,3558,40,39,88,365,343,351,3873,4000,3815,3880,1024,1006,986,919,4535,4205,3140,3014,74,71,105,99
1777951324564,2026-05-05T03:22:04.564Z,24700,45,43,29,49,73,13,89,8975,74,55,1,5,3447,36,38,91,365,370,345,4182,4100,3871,3814,1010,936,960,866,4109,3924,3173,3112,70,61,132,9
1777951324672,2026-05-05T03:22:04.672Z,24800,45,45,53,54,73,13,99,9608,72,60,1,5,3449,42,47,86,354,354,329,3916,3865,4021,3676,895,875,860,870,4138,3958,2931,2835,64,55,-8,27
1777951324781,2026-05-05T03:22:04.781Z,24900,46,49,64,59,82,14,103,10266,79,75,1,5,3617,43,45,96,392,383,330,3878,3910,3710,3641,896,910,804,855,3861,3887,2858,2465,58,52,23,-65
1777951324889,2026-05-05T03:22:04.889Z,25000,47,52,73,65,83,14,117,10101,81,68,1,5,3931,50,48,96,329,350,358,3751,3751,3680,3469,926,861,767,774,3586,3597,2590,2313,53,51,-33,-135
1777951324999,2026-05-05T03:22:04.999Z,25100,47,55,96,68,94,14,124,11499,85,79,1,5,3929,45,53,93,375,360,357,4041,3694,3525,3728,821,852,773,695,3308,3069,2443,2048,53,39,-137,-173
1777951325109,2026-05-05T03:22:05.109Z,25200,48,58,106,78,98,14,121,11629,93,85,1,5,3952,53,49,95,357,317,309,3600,3583,3475,3458,827,730,745,717,3196,3083,2327,1986,45,38,-142,-249
1777951325217,2026-05-05T03:22:05.217Z,25300,49,59,130,81,102,14,132,11953,90,101,1,5,4001,47,45,90,336,340,322,3579,3518,3416,3418,820,691,676,678,2836,2604,1842,1731,42,38,-250,-225
1777951325326,2026-05-05T03:22:05.326Z,25400,50,63,128,79,101,14,137,12393,92,98,1,5,4145,50,50,97,315,332,331,3638,3385,3284,2901,694,653,625,538,2524,2366,1628,1456,37,26,-260,-304
1777951325434,2026-05-05T03:22:05.434Z,25500,50,65,148,85,103,14,147,12902,101,103,1,5,4054,50,47,94,325,289,251,3437,3316,3258,2784,690,608,537,567,2680,2346,1554,1277,32,28,-262,-330
1777951325543,2026-05-05T03:22:05.543Z,25600,51,71,151,87,111,14,151,12183,97,100,1,5,4052,50,47,83,290,303,272,3328,3193,2915,2723,600,564,512,454,2112,1989,1499,1052,20,19,-310,-323
1777951325652,2026-05-05T03:22:05.652Z,25700,51,69,172,93,113,14,139,12419,100,99,1,5,3925,50,48,90,310,232,234,2952,3045,2665,2508,564,555,515,404,1790,1701,1116,910,25,16,-350,-360
1777951325762,2026-05-05T03:22:05.762Z,25800,53,70,159,95,111,14,153,12385,104,100,1,5,3993,45,40,79,266,191,165,2914,2829,2498,2322,506,516,466,387,1701,1238,967,694,11,14,-412,-475
1777951325871,2026-05-05T03:22:05.871Z,25900,53,76,178,99,119,15,148,12906,97,91,1,5,3569,37,39,64,224,178,160,2780,2573,2377,2082,528,388,353,320,1344,1434,1018,788,11,12,-403,-435
1777951325980,2026-05-05T03:22:05.980Z,26000,54,73,195,100,115,15,154,13480,98,103,1,6,3838,33,33,57,223,192,148,2421,2519,2212,1949,444,424,360,315,1460,1117,708,393,14,6,-486,-453
1777951326089,2026-05-05T03:22:06.089Z,26100,53,79,205,95,115,14,151,12462,102,91,1,6,3398,35,30,55,128,129,116,2210,2091,1884,1626,395,341,322,232,909,710,671,247,10,4,-431,-521
1777951326197,2026-05-05T03:22:06.197Z,26200,54,78,204,102,120,15,149,13217,91,80,1,6,3386,27,31,38,129,97,59,2202,2032,1674,1733,292,294,269,219,1051,734,435,432,8,7,-466,-484
1777951326305,2026-05-05T03:22:06.305Z,26300,54,78,212,96,116,14,140,12484,90,78,1,6,3272,26,20,33,97,85,6,1864,1745,1664,1242,265,280,162,132,727,733,204,290,-2,-2,-451,-516
1777951326416,2026-05-05T03:22:06.416Z,26400,55,82,206,99,115,15,145,12729,87,81,1,6,3221,18,20,22,30,21,-33,1876,1722,1393,1150,288,230,121,127,591,118,246,66,3,1,-477,-515
1777951326525,2026-05-05T03:22:06.525Z,26500,54,80,191,101,119,14,146,11683,84,78,1,6,3086,19,16,12,19,18,-21,1413,1548,1245,1064,232,146,96,90,186,68,208,148,-3,0,-495,-524
1777951326634,2026-05-05T03:22:06.634Z,26600,54,79,198,98,114,14,134,11213,86,62,1,6,2551,18,11,1,7,-27,-84,1472,1068,956,772,213,95,92,49,88,142,155,-155,-2,-2,-533,-507
1777951326742,2026-05-05T03:22:06.742Z,26700,55,78,201,92,116,14,139,10684,77,49,1,6,2655,11,2,-5,-31,-79,-142,1264,963,641,620,159,128,41,3,213,316,-117,200,-2,3,-440,-449
1777951326849,2026-05-05T03:22:06.849Z,26800,55,81,176,98,106,14,123,10328,76,37,1,6,2312,6,-5,-11,-60,-114,-172,1004,973,784,464,114,80,35,46,20,86,-158,190,-3,-2,-444,-451
1777951326960,2026-05-05T03:22:06.960Z,26900,54,79,196,88,106,14,127,10047,73,43,1,6,2281,-3,-3,-25,-97,-183,-212,949,801,355,380,55,60,35,-26,194,25,38,212,1,2,-496,-427
1777951327067,2026-05-05T03:22:07.067Z,27000,54,76,164,88,100,14,108,9380,70,22,1,6,1952,-8,-13,-38,-129,-189,-184,568,341,521,167,48,6,5,50,-31,232,197,-57,-1,7,-466,-385
1777951327176,2026-05-05T03:22:07.176Z,27100,53,72,161,89,101,14,102,9264,65,16,1,6,1843,-14,-13,-44,-169,-227,-232,515,331,389,102,17,30,45,-29,-20,111,213,42,0,7,-417,-390
1777951327286,2026-05-05T03:22:07.286Z,27200,53,71,158,85,95,14,103,8308,60,14,1,6,1669,-15,-18,-47,-211,-211,-295,465,223,93,99,-2,25,-18,2,-203,-154,84,299,6,6,-379,-353
1777951327395,2026-05-05T03:22:07.395Z,27300,53,68,142,78,92,14,94,7560,54,6,1,6,1384,-17,-26,-66,-208,-248,-255,285,358,86,186,-15,-48,-26,32,128,328,19,202,8,12,-298,-334
1777951327502,2026-05-05T03:22:07.502Z,27400,52,70,126,73,90,13,88,6873,51,-3,1,6,1241,-28,-32,-60,-272,-268,-321,211,124,80,177,-26,-16,-3,35,350,152,331,526,9,16,-306,-223
1777951327611,2026-05-05T03:22:07.611Z,27500,52,67,131,75,85,13,80,5738,41,-31,1,6,1037,-34,-33,-73,-266,-279,-319,57,-93,132,-77,-38,42,-21,35,425,204,533,447,19,22,-285,-228
1777951327719,2026-05-05T03:22:07.719Z,27600,51,61,97,70,80,13,75,5120,43,-36,1,6,802,-38,-37,-85,-272,-352,-329,195,217,18,23,50,-20,13,8,169,478,720,513,16,23,-215,-132
1777951327827,2026-05-05T03:22:07.827Z,27700,51,58,94,62,70,13,71,4972,34,-40,1,6,735,-37,-39,-86,-329,-343,-340,-18,57,-86,69,-1,62,90,90,515,651,496,982,25,29,-128,-78
1777951327937,2026-05-05T03:22:07.937Z,27800,50,58,75,62,69,13,62,4254,30,-42,1,6,497,-41,-44,-90,-362,-372,-329,-186,104,185,31,25,71,43,65,843,792,710,1105,25,32,-116,-24
1777951328045,2026-05-05T03:22:08.045Z,27900,49,54,60,52,66,13,44,4294,25,-59,1,6,437,-41,-43,-97,-342,-343,-340,103,-23,132,-12,57,67,143,89,995,943,1043,1169,37,42,-39,25
1777951328155,2026-05-05T03:22:08.155Z,28000,48,51,49,47,60,13,49,2690,25,-61,0,0,285,-43,-48,-100,-353,-390,-341,-25,88,129,393,33,128,163,194,980,1063,1193,1379,37,46,21,85
1777951328265,2026-05-05T03:22:08.265Z,28100,48,48,17,42,54,13,32,2209,18,-64,0,0,78,-43,-47,-96,-354,-387,-331,135,127,318,204,150,173,174,194,1444,1273,1182,1719,44,53,40,71
1777951328373,2026-05-05T03:22:08.373Z,28200,47,45,13,40,46,12,31,2734,15,-78,0,0,-28,-49,-46,-104,-351,-329,-323,183,49,186,458,131,160,239,221,1240,1496,1483,1821,52,52,48,180
1777951328482,2026-05-05T03:22:08.482Z,28300,47,44,-12,37,44,12,18,1521,13,-87,0,0,240,-47,-45,-106,-340,-368,-342,104,248,476,589,147,162,235,288,1805,1832,1639,1860,57,56,121,218
1777951328590,2026-05-05T03:22:08.590Z,28400,45,43,-5,35,40,12,24,698,7,-82,0,0,205,-45,-47,-98,-358,-331,-292,464,432,386,582,166,206,293,295,1829,2079,1838,2246,57,66,162,272
1777951328698,2026-05-05T03:22:08.698Z,28500,44,39,-14,31,41,12,18,1138,6,-94,0,0,44,-47,-52,-89,-360,-326,-308,478,477,710,1000,255,290,361,394,2403,2400,2019,2492,63,63,239,278
1777951328807,2026-05-05T03:22:08.807Z,28600,44,35,-33,27,32,12,8,576,4,-100,0,0,-91,-49,-44,-85,-324,-308,-269,587,618,659,837,330,357,413,442,2282,2891,2368,2758,65,77,277,354
1777951328916,2026-05-05T03:22:08.916Z,28700,43,31,-63,25,32,12,6,504,3,-106,0,0,-159,-43,-51,-95,-292,-310,-294,848,650,1204,1108,320,397,475,533,2873,2984,2532,2888,75,81,281,307
1777951329023,2026-05-05T03:22:09.023Z,28800,42,31,-57,14,25,12,0,691,4,-106,0,0,-97,-47,-43,-88,-314,-294,-218,905,981,1082,1504,358,465,502,588,3193,2968,2838,2733,74,82,314,427
1777951329133,2026-05-05T03:22:09.133Z,28900,42,26,-67,15,26,12,3,-85,4,-101,0,0,62,-41,-40,-73,-269,-258,-174,948,1385,1476,1505,489,487,505,595,3098,3551,3057,2953,82,84,374,404
1777951329242,2026-05-05T03:22:09.242Z,29000,42,25,-81,18,27,12,-4,111,2,-104,0,0,397,-46,-42,-66,-260,-219,-143,1287,1208,1658,1843,458,502,567,606,3342,3704,3232,3149,85,92,430,410
