timestamp,iso_time,TimeSampling,bmsVolts,bmsTemp,bmsCurrent,bmsSOC,engineTemp,ECUBattV,speed,RPM,throttle,steering,HyStatus,Gear,RawBrake,imuAx,imuAy,imuAz,imuGx,imuGy,imuGz,susp1Raw,susp2Raw,susp3Raw,susp4Raw,rpmPa15,rpmPb3,rpmPb5,rpmPb8,vescRpmLeft,vescRpmRight,apps1,apps2,pedal,duty,leftMotor,rightMotor
1777986247272,2026-05-05T13:04:07.272Z,4478913,722,31,20.6,22.7,77,1.2,96,4461,29,-25.1,1,0,692,-8.909,4.551,,,,29.1,,,,,,,,,,,,,,,,
1777986247372,2026-05-05T13:04:07.372Z,4479013,739.9,41,10.1,6.7,81,1.26,86,8826,78,-18.3,0,1,338,-8.593,7.893,,,,-35.3,,,,,,,,,,,,,,,,
1777986247472,2026-05-05T13:04:07.472Z,4479113,785,41,42.1,77.3,79,1.38,73,7460,78,38.8,1,0,915,3.388,-4.82,,,,-22.8,,,,,,,,,,,,,,,,
1777986247572,2026-05-05T13:04:07.572Z,4479213,777.9,43,12.2,95.7,87,1.34,30,6763,8,27.4,0,3,389,-12.056,8.885,,,,-3.9,,,,,,,,,,,,,,,,
1777986247672,2026-05-05T13:04:07.672Z,4479313,760.1,36,33.1,52.1,85,1.29,71,8772,68,1.7,0,4,189,4.046,-7.369,,,,47.1,,,,,,,,,,,,,,,,
1777986247773,2026-05-05T13:04:07.773Z,4479413,745.4,40,13.2,17.1,96,1.42,71,4173,73,-10.4,1,0,208,-10.337,3.82,,,,19.4,,,,,,,,,,,,,,,,
1777986247872,2026-05-05T13:04:07.872Z,4479513,803,37,34.6,49.4,77,1.39,79,578,71,-28.8,1,5,111,-10.295,14.248,,,,-44.5,,,,,,,,,,,,,,,,
1777986247972,2026-05-05T13:04:07.972Z,4479613,725.7,30,44.5,71.7,79,1.21,95,4111,98,-9.8,1,2,110,8.574,10.916,,,,13.7,,,,,,,,,,,,,,,,
1777986248072,2026-05-05T13:04:08.072Z,4479713,722.7,44,21.1,81.3,79,1.34,91,8186,82,18.4,1,3,191,-1.153,12.592,,,,-35.3,,,,,,,,,,,,,,,,
1777986248172,2026-05-05T13:04:08.172Z,4479813,760.1,38,44.5,46.4,92,1.4,27,6775,65,-10.1,1,2,289,12.141,6.422,,,,20.5,,,,,,,,,,,,,,,,
1777986248272,2026-05-05T13:04:08.272Z,4479913,826.6,45,3,61.3,75,1.34,95,11195,36,24.8,1,1,736,5.144,-11.715,,,,17.6,,,,,,,,,,,,,,,,
1777986248372,2026-05-05T13:04:08.372Z,4480013,774.4,46,42.1,16.3,100,1.2,3,6333,89,-37.7,0,6,653,14.047,0.078,,,,45.3,,,,,,,,,,,,,,,,
1777986248472,2026-05-05T13:04:08.472Z,4480113,777.7,38,38.7,59.2,75,1.44,21,6955,0,37.8,1,6,209,0.041,-2.397,,,,36.4,,,,,,,,,,,,,,,,
1777986248572,2026-05-05T13:04:08.572Z,4480213,727.6,41,3.1,31.1,91,1.29,13,6297,25,18.1,1,4,123,8.616,-5.769,,,,19.5,,,,,,,,,,,,,,,,
1777986248672,2026-05-05T13:04:08.672Z,4480313,791.7,33,33.9,76.4,83,1.3,56,7390,8,44.9,1,0,328,8.902,-0.001,,,,-9.1,,,,,,,,,,,,,,,,
1777986248772,2026-05-05T13:04:08.772Z,4480413,746.9,40,20.6,51.9,77,1.36,5,5469,90,27.2,1,2,511,3.028,4.533,,,,34.5,,,,,,,,,,,,,,,,
1777986248872,2026-05-05T13:04:08.872Z,4480513,784.6,47,31.4,96.2,100,1.22,86,5248,53,-29.4,0,5,832,13.064,-8.805,,,,-2.1,,,,,,,,,,,,,,,,
1777986248972,2026-05-05T13:04:08.972Z,4480613,775.1,31,38.5,93.9,100,1.2,27,2126,12,12.6,1,0,213,1.853,-0.181,,,,48.8,,,,,,,,,,,,,,,,
1777986249072,2026-05-05T13:04:09.072Z,4480713,783.1,38,37,40.2,99,1.25,29,1109,81,18.9,0,3,134,6.225,2.826,,,,20.2,,,,,,,,,,,,,,,,
1777986249172,2026-05-05T13:04:09.172Z,4480813,801.7,51,20.5,85.7,82,1.42,108,11890,39,-6.5,0,2,431,-7.258,0.886,,,,19,,,,,,,,,,,,,,,,
1777986249272,2026-05-05T13:04:09.272Z,4480913,837.7,54,30,26.8,82,1.32,47,4200,43,-35.9,1,4,39,-8.899,12.828,,,,49.1,,,,,,,,,,,,,,,,
1777986249372,2026-05-05T13:04:09.372Z,4481013,829.9,33,5.1,37.6,97,1.34,20,11516,44,21.3,0,4,767,-0.977,-4.669,,,,-43.6,,,,,,,,,,,,,,,,
1777986249472,2026-05-05T13:04:09.472Z,4481113,773.5,47,2.9,76.5,95,1.37,58,8880,46,27.2,0,0,684,-3.239,11.876,,,,25.9,,,,,,,,,,,,,,,,
1777986249572,2026-05-05T13:04:09.572Z,4481213,787.4,43,12,90.4,70,1.29,87,5723,71,-12.3,0,2,268,-4.476,-0.307,,,,24.8,,,,,,,,,,,,,,,,
1777986249672,2026-05-05T13:04:09.672Z,4481313,810.3,37,7.1,48.1,89,1.36,78,5268,20,-40.2,0,0,159,11.977,-2.732,,,,34,,,,,,,,,,,,,,,,
1777986249772,2026-05-05T13:04:09.772Z,4481413,781.3,42,33.4,19.4,77,1.2,58,11976,74,-11.1,0,5,1011,11.588,5.58,,,,-45.6,,,,,,,,,,,,,,,,
1777986249872,2026-05-05T13:04:09.872Z,4481513,817.3,43,34.1,93.8,79,1.36,4,8304,15,-39.2,0,2,421,-7.323,13.256,,,,45.2,,,,,,,,,,,,,,,,
1777986249972,2026-05-05T13:04:09.972Z,4481613,742.1,38,20.7,81.7,85,1.28,30,9746,39,44.3,1,6,490,-7.982,1.878,,,,-26.9,,,,,,,,,,,,,,,,
1777986250072,2026-05-05T13:04:10.072Z,4481713,743.6,55,43.1,37.4,98,1.39,13,4886,68,22.6,1,6,779,-6.7,-5.651,,,,44.4,,,,,,,,,,,,,,,,
1777986250172,2026-05-05T13:04:10.172Z,4481813,836.1,32,38.8,4.1,96,1.35,69,35,92,-28.9,1,2,612,6.996,0.214,,,,21.9,,,,,,,,,,,,,,,,
1777986250272,2026-05-05T13:04:10.272Z,4481913,792,45,12.6,93.3,75,1.3,24,9622,25,29.3,1,3,179,9.987,9.497,,,,33.8,,,,,,,,,,,,,,,,
1777986250372,2026-05-05T13:04:10.372Z,4482013,727.9,54,45.8,32.1,73,1.32,23,1708,27,18.6,0,3,343,-8.763,-13.665,,,,44.9,,,,,,,,,,,,,,,,
1777986250472,2026-05-05T13:04:10.472Z,4482113,824.8,44,16.4,87.3,85,1.42,78,3642,33,-33.5,0,6,214,8.541,9.562,,,,-28.6,,,,,,,,,,,,,,,,
1777986250572,2026-05-05T13:04:10.572Z,4482213,833.1,44,1.8,48.3,75,1.31,25,9334,11,41.9,1,0,361,-4.535,-4.419,,,,15.4,,,,,,,,,,,,,,,,
1777986250672,2026-05-05T13:04:10.672Z,4482313,795.4,46,38,84.3,90,1.36,32,4902,74,2,1,5,892,6.111,13.664,,,,29.7,,,,,,,,,,,,,,,,
1777986250774,2026-05-05T13:04:10.774Z,4482413,810.1,30,21.9,68.6,80,1.29,31,4588,82,-37.1,0,0,479,7.338,-10.515,,,,0.4,,,,,,,,,,,,,,,,
1777986250872,2026-05-05T13:04:10.872Z,4482513,748,36,20.3,25.3,91,1.28,50,7509,35,30.1,1,3,259,1.624,-7.745,,,,0.7,,,,,,,,,,,,,,,,
1777986250972,2026-05-05T13:04:10.972Z,4482613,835.1,40,0.4,85.1,83,1.4,55,3410,71,30.5,0,1,758,-2.205,-10.486,,,,31.1,,,,,,,,,,,,,,,,
1777986251072,2026-05-05T13:04:11.072Z,4482713,781.3,32,30.1,33.5,73,1.31,92,10348,26,-4.7,0,6,415,6.753,9.415,,,,36.4,,,,,,,,,,,,,,,,
1777986251172,2026-05-05T13:04:11.172Z,4482813,741.6,39,9.5,10.5,82,1.28,77,3447,61,-38.7,1,3,453,-11.607,-14.205,,,,10,,,,,,,,,,,,,,,,
1777986251272,2026-05-05T13:04:11.272Z,4482913,772.1,33,19.9,89.3,95,1.41,106,2245,8,-21.4,0,0,36,0.71,-2.64,,,,25.1,,,,,,,,,,,,,,,,
1777986251372,2026-05-05T13:04:11.372Z,4483013,763,38,40,10.1,94,1.42,99,7403,99,-37.4,1,1,511,6.965,-13.399,,,,27.4,,,,,,,,,,,,,,,,
1777986251472,2026-05-05T13:04:11.472Z,4483113,761.4,38,48.8,96.2,71,1.34,85,6892,49,31.2,1,6,175,-7.256,2.404,,,,-11.4,,,,,,,,,,,,,,,,
